frame,timestamp,ear_right_top_x,ear_right_top_y,ear_right_top_likelihood,ear_right_inner_x,ear_right_inner_y,ear_right_inner_likelihood,ear_right_base_x,ear_right_base_y,ear_right_base_likelihood,ear_left_top_x,ear_left_top_y,ear_left_top_likelihood,ear_left_inner_x,ear_left_inner_y,ear_left_inner_likelihood,ear_left_base_x,ear_left_base_y,ear_left_base_likelihood,forehead_left_x,forehead_left_y,forehead_left_likelihood,forehead_center_x,forehead_center_y,forehead_center_likelihood,forehead_right_x,forehead_right_y,forehead_right_likelihood,glabella_x,glabella_y,glabella_likelihood,eye_right_top_x,eye_right_top_y,eye_right_top_likelihood,eye_right_inner_x,eye_right_inner_y,eye_right_inner_likelihood,eye_right_bottom_x,eye_right_bottom_y,eye_right_bottom_likelihood,eye_right_outer_x,eye_right_outer_y,eye_right_outer_likelihood,eye_right_center_x,eye_right_center_y,eye_right_center_likelihood,eye_right_lower_x,eye_right_lower_y,eye_right_lower_likelihood,eye_right_upper_x,eye_right_upper_y,eye_right_upper_likelihood,eye_right_outerlower_x,eye_right_outerlower_y,eye_right_outerlower_likelihood,eye_left_top_x,eye_left_top_y,eye_left_top_likelihood,eye_left_inner_x,eye_left_inner_y,eye_left_inner_likelihood,eye_left_bottom_x,eye_left_bottom_y,eye_left_bottom_likelihood,eye_left_outer_x,eye_left_outer_y,eye_left_outer_likelihood,eye_left_center_x,eye_left_center_y,eye_left_center_likelihood,eye_left_lower_x,eye_left_lower_y,eye_left_lower_likelihood,eye_left_upper_x,eye_left_upper_y,eye_left_upper_likelihood,eye_left_outerlower_x,eye_left_outerlower_y,eye_left_outerlower_likelihood,nose_bridge_x,nose_bridge_y,nose_bridge_likelihood,nose_tip_x,nose_tip_y,nose_tip_likelihood,nose_left_x,nose_left_y,nose_left_likelihood,nose_right_x,nose_right_y,nose_right_likelihood,philtrum_x,philtrum_y,philtrum_likelihood,mouth_outer_left_x,mouth_outer_left_y,mouth_outer_left_likelihood,mouth_outer_right_x,mouth_outer_right_y,mouth_outer_right_likelihood,mouth_outer_upper_x,mouth_outer_upper_y,mouth_outer_upper_likelihood,mouth_outer_lower_x,mouth_outer_lower_y,mouth_outer_lower_likelihood,mouth_inner_left_x,mouth_inner_left_y,mouth_inner_left_likelihood,mouth_inner_right_x,mouth_inner_right_y,mouth_inner_right_likelihood,mouth_inner_upper_x,mouth_inner_upper_y,mouth_inner_upper_likelihood,mouth_inner_lower_x,mouth_inner_lower_y,mouth_inner_lower_likelihood,chin_tip_x,chin_tip_y,chin_tip_likelihood,cheek_right_upper_x,cheek_right_upper_y,cheek_right_upper_likelihood,cheek_right_lower_x,cheek_right_lower_y,cheek_right_lower_likelihood,cheek_left_upper_x,cheek_left_upper_y,cheek_left_upper_likelihood,cheek_left_lower_x,cheek_left_lower_y,cheek_left_lower_likelihood,contour_right1_x,contour_right1_y,contour_right1_likelihood,contour_right2_x,contour_right2_y,contour_right2_likelihood,contour_right3_x,contour_right3_y,contour_right3_likelihood,contour_left1_x,contour_left1_y,contour_left1_likelihood,contour_left2_x,contour_left2_y,contour_left2_likelihood,contour_left3_x,contour_left3_y,contour_left3_likelihood,ribbon_center_x,ribbon_center_y,ribbon_center_likelihood,ribbon_right_top_x,ribbon_right_top_y,ribbon_right_top_likelihood,ribbon_right_bottom_x,ribbon_right_bottom_y,ribbon_right_bottom_likelihood,ribbon_left_top_x,ribbon_left_top_y,ribbon_left_top_likelihood,ribbon_left_bottom_x,ribbon_left_bottom_y,ribbon_left_bottom_likelihood,head_top_x,head_top_y,head_top_likelihood
194,7.760000,254.133853,506.597450,0.536486,481.597604,651.290557,0.764221,258.382353,156.651469,0.284038,133.696787,569.752992,0.900114,603.436254,184.836476,0.810409,105.483859,699.157336,0.786642,94.558189,218.621133,0.127893,299.438222,529.928687,0.501505,500.393160,482.800403,0.568680,297.424268,123.523036,0.829690,13.972722,220.486460,0.013081,235.209187,127.304464,0.549966,313.213944,563.029744,0.126134,356.179576,634.697998,0.864381,329.007307,640.515626,0.992170,60.860258,100.067599,0.616093,500.319303,208.400866,0.316680,377.474537,169.337625,0.984335,203.943385,596.290675,0.171163,663.986793,369.754034,0.916665,319.901062,418.866656,0.689709,616.806217,683.233192,0.260241,559.691130,566.543900,0.439966,366.435380,239.838749,0.153703,552.921138,58.559093,0.724448,671.027313,489.058457,0.546210,24.085540,603.292133,0.775538,481.655949,689.061105,0.605455,330.271847,449.066563,0.203299,44.067024,554.916297,0.359659,132.795774,26.055460,0.336827,387.846665,340.692625,0.062436,639.638676,673.442159,0.069617,442.181243,684.950967,0.055297,145.094498,438.960902,0.526778,182.005807,283.212582,0.881876,169.927008,156.822166,0.782499,263.439083,554.543235,0.042727,441.986670,700.241192,0.182536,229.961339,177.513320,0.432205,484.324337,572.310697,0.909475,616.751092,303.054382,0.801461,271.263216,539.858901,0.634271,520.224089,69.688343,0.098351,156.069220,223.813481,0.975138,437.829797,570.862277,0.283479,55.177048,34.228418,0.564896,456.867695,665.669157,0.151528,121.765017,703.685099,0.291808,288.276593,443.203489,0.668341,611.544480,337.725276,0.022888,224.408992,332.905914,0.447171,626.027009,253.237069,0.455288,453.082452,158.320072,0.666458,360.289215,302.902050,0.401206,566.523917,224.356768,0.148968
195,7.800000,277.447207,205.904904,0.021742,205.878751,401.084926,0.725368,413.785537,546.851667,0.097702,560.297163,620.604158,0.465657,290.333946,236.866517,0.409426,692.060608,530.179246,0.048219,574.321355,114.165321,0.507247,122.140518,33.487142,0.459965,608.254230,159.708936,0.054357,633.909829,134.877223,0.958322,152.667828,150.127468,0.388820,596.632484,439.885952,0.157552,419.797985,231.024304,0.807105,44.292709,640.141656,0.551080,499.712474,180.626495,0.298599,134.393357,63.870926,0.404871,658.046825,0.941894,0.010267,344.641794,438.504547,0.691921,447.228191,477.421185,0.447658,290.159179,422.086090,0.043179,320.281111,542.558253,0.982863,222.032475,101.036864,0.724772,386.226943,429.991207,0.953846,235.067084,590.039317,0.545346,481.991239,667.893950,0.391146,241.208510,148.402526,0.435007,406.085925,432.517840,0.928029,299.312743,413.798387,0.233493,158.472061,506.349510,0.016364,482.256292,508.974455,0.736820,455.341548,370.239995,0.313187,206.573879,144.450604,0.516801,105.571242,702.139126,0.690225,348.277384,311.411337,0.074953,364.257399,59.595696,0.673646,30.134107,700.823331,0.474381,610.479529,198.254028,0.359559,376.868267,295.868354,0.806441,718.507978,364.887549,0.123412,54.084608,696.057008,0.448581,339.236527,480.028376,0.375941,337.605814,254.688602,0.156197,583.716683,557.998745,0.830530,167.130082,281.091643,0.231576,62.696522,194.447909,0.250348,189.579206,178.048923,0.764323,292.491564,392.106616,0.419365,291.248612,473.148363,0.551138,673.035955,678.141384,0.840402,151.853548,156.987819,0.857680,500.132688,6.825981,0.862719,438.900393,399.956588,0.582448,174.790376,165.164859,0.202878,387.263782,438.293806,0.608982,131.191838,83.861614,0.559099,591.964421,139.371669,0.755429
196,7.840000,320.217266,51.034850,0.157839,83.032581,313.101971,0.701790,130.767791,98.372607,0.617392,543.791330,258.552027,0.954535,38.432700,544.276458,0.847684,259.197982,607.049351,0.635863,339.384581,177.601710,0.878381,340.478582,535.771328,0.698022,423.776558,684.574198,0.349832,181.884200,342.534541,0.340648,631.021543,84.317606,0.207859,188.914992,415.597033,0.520990,130.777596,335.513759,0.320379,703.721041,221.319838,0.669168,684.251200,225.187534,0.248788,438.543480,580.602176,0.681783,142.532120,347.215667,0.815070,100.554150,641.700921,0.939737,276.073870,508.652480,0.026405,481.505030,465.513856,0.038697,434.561114,0.315821,0.393532,179.523483,495.018171,0.061408,493.508158,249.893114,0.106787,468.968211,528.397455,0.976504,630.179432,164.258801,0.845908,231.798476,582.790677,0.076158,101.995971,438.000318,0.634896,389.777797,513.623286,0.103044,91.454268,189.522768,0.365792,428.036880,494.087876,0.347933,351.081939,64.995360,0.798877,336.802834,431.278967,0.316290,201.833726,263.818461,0.891116,50.453048,25.993819,0.555510,351.911521,376.764137,0.133681,443.662917,488.153094,0.765784,449.430999,492.801690,0.289379,106.331816,349.975271,0.838251,411.176546,337.840164,0.434594,557.827939,460.879045,0.918950,522.676003,442.005443,0.913578,18.534757,473.945601,0.037179,247.814252,192.250840,0.886778,101.182172,522.502671,0.878097,157.930640,112.908459,0.548933,271.950758,365.259105,0.820479,571.176976,475.583969,0.136192,26.879867,241.443936,0.093209,299.093250,202.024377,0.790335,604.238787,704.127806,0.970701,15.488352,295.708825,0.998486,253.782522,333.427945,0.774820,530.709435,600.198604,0.265176,14.820393,450.757229,0.690428,387.061411,100.061302,0.280514,81.040980,249.459068,0.185694
197,7.880000,353.473386,255.861724,0.157397,257.528174,635.609737,0.262360,283.745093,124.421855,0.796630,447.204610,2.821141,0.448880,703.437785,661.053823,0.958443,668.862690,452.104436,0.328110,562.229950,3.050879,0.455716,642.853188,194.146196,0.075709,74.628732,306.038730,0.762699,351.050749,360.442667,0.562619,264.294041,229.392257,0.108198,485.406931,145.682126,0.288786,681.953408,411.900723,0.846910,322.268149,455.493783,0.369981,583.946815,24.754476,0.785434,602.773742,592.833194,0.828933,658.301943,376.916037,0.670863,242.717105,358.382786,0.323139,440.546489,295.783212,0.367380,23.264001,349.921524,0.210805,179.440848,82.564270,0.328961,268.437354,572.844178,0.018108,154.041984,429.027121,0.564495,184.034088,679.723568,0.040186,292.663316,140.394621,0.747532,707.369788,674.111185,0.390742,328.715605,127.190139,0.701715,245.382420,559.734731,0.786494,307.012059,507.716143,0.599553,510.527935,543.187577,0.039739,374.682631,543.863650,0.509445,305.537074,413.565157,0.085632,642.054304,22.886050,0.305392,22.859839,291.054523,0.198723,34.136538,48.565178,0.468797,536.515601,218.334400,0.138792,479.268046,654.333051,0.943172,685.962932,85.346893,0.833436,14.789025,626.705512,0.113174,358.968158,637.740555,0.402147,598.775821,603.552505,0.508709,298.170618,582.758178,0.455764,412.311762,206.706082,0.283606,464.589751,520.340530,0.608613,623.776379,613.980381,0.265950,708.160267,604.950424,0.452943,422.608514,210.715676,0.225112,675.133929,145.389485,0.114936,595.849665,407.334336,0.971684,88.210209,155.165559,0.882855,350.247617,677.004788,0.184334,497.024569,278.633735,0.928759,330.007498,590.237722,0.867599,281.831359,148.730188,0.780129,434.415354,635.682501,0.101905,95.549979,516.803751,0.899081
198,7.920000,335.468350,655.143629,0.944008,151.993412,389.828110,0.727546,490.679119,497.890870,0.390178,285.028646,592.475928,0.509063,647.078261,93.319372,0.901294,583.130449,640.491896,0.529342,645.421839,406.302113,0.363338,251.032669,238.640482,0.307644,463.615653,621.452499,0.551203,188.163015,239.518737,0.512776,624.345849,245.600046,0.784039,389.141800,336.283333,0.033809,188.030088,504.019684,0.899257,123.747698,162.336891,0.089189,325.192399,311.722889,0.442500,447.899514,683.419935,0.795518,85.114749,585.007097,0.053711,44.340079,423.882010,0.110469,604.239350,331.276302,0.613088,278.304741,671.725829,0.555958,8.694135,15.384840,0.626020,387.233799,207.601445,0.619027,96.881542,165.871339,0.744753,630.574040,147.651529,0.673465,214.121985,226.193477,0.504494,127.499983,499.515764,0.439394,203.430825,161.100041,0.024051,624.561387,488.264535,0.332100,302.248820,496.583457,0.727934,482.660430,326.345711,0.844074,691.200014,240.961834,0.817670,455.112326,313.920275,0.939606,459.916605,63.602811,0.737103,370.157882,504.052674,0.008237,240.577173,294.105721,0.283748,516.638676,631.827068,0.374923,62.358577,561.652551,0.321156,521.277556,192.685749,0.668008,242.280896,587.876948,0.923384,604.196340,658.663601,0.359839,70.546372,663.824330,0.907637,394.205307,313.344322,0.666457,55.522547,226.580357,0.690660,637.424809,549.848582,0.069088,40.682848,344.976239,0.492642,340.212732,388.378964,0.199287,514.950388,238.873480,0.213095,79.056444,112.110472,0.044603,453.149987,206.327789,0.093089,567.908536,278.475581,0.652434,699.113372,262.640169,0.191769,489.685913,478.219603,0.300059,585.223772,4.492268,0.136480,259.691111,315.298920,0.423111,21.525115,236.902542,0.606731,567.864661,372.166778,0.755515
199,7.960000,131.510454,141.228091,0.673891,33.023522,373.145097,0.328642,302.003170,181.036477,0.259468,45.867475,3.463819,0.218119,398.378815,299.419313,0.214795,646.765621,606.327021,0.268928,413.484811,8.643313,0.560854,207.592547,718.018998,0.345555,60.484123,70.565875,0.751424,415.333897,162.756576,0.552039,551.907243,687.657313,0.191331,283.703447,597.022677,0.516789,452.462610,555.376555,0.156900,355.862998,93.813700,0.529971,557.841390,133.146944,0.987982,160.886784,538.304579,0.512325,393.290902,119.546415,0.698779,644.691359,68.010552,0.908520,373.136990,256.326919,0.688830,470.684201,308.389145,0.999317,169.751443,348.642851,0.550551,81.983360,337.929962,0.788696,235.348243,103.088765,0.673381,131.234068,420.924352,0.435001,135.647394,502.889323,0.740776,102.231733,326.188989,0.925815,556.150507,361.938463,0.090964,30.234141,72.996601,0.801958,492.099236,59.119119,0.370094,168.767252,49.236378,0.285381,508.652195,590.524933,0.675016,249.442506,703.606610,0.839581,545.414400,269.768320,0.701046,19.924254,209.234106,0.105441,714.232971,635.007324,0.611483,699.717586,433.213910,0.920690,408.794342,340.313401,0.557650,181.755086,69.293462,0.117497,415.609967,89.538472,0.577625,663.874269,595.666746,0.483386,128.439683,524.930363,0.190348,654.740907,230.609919,0.703846,275.917779,419.996227,0.022407,568.218969,354.329273,0.235566,157.760832,653.191566,0.075397,622.973513,296.348694,0.454443,110.808308,44.432446,0.510234,83.018818,503.672941,0.496392,89.558787,177.410758,0.417786,377.793620,28.782654,0.582900,535.310542,185.732001,0.528195,557.697776,187.079654,0.760079,139.340100,698.422913,0.495025,44.660078,555.568417,0.630721,21.804453,704.857035,0.387491,609.443786,268.710737,0.898912
200,8.000000,317.122672,550.732902,0.910777,622.321814,311.334494,0.014447,90.563972,303.533813,0.399064,591.315726,500.304114,0.333194,47.459232,336.743285,0.957254,81.210741,234.599734,0.923191,139.239781,237.705007,0.127270,375.802305,255.632489,0.979208,15.947490,334.462585,0.256383,545.797770,543.548860,0.922639,142.464169,709.244050,0.657490,270.484484,551.832056,0.668326,634.607909,669.500174,0.399175,484.490581,701.226528,0.838841,89.088357,629.109037,0.295540,573.802182,612.056850,0.836733,258.801817,109.697330,0.216822,566.414964,119.178950,0.092681,468.816209,67.910693,0.274410,433.790726,560.197413,0.151678,42.772594,184.082715,0.075648,283.213417,405.355066,0.389083,423.067941,42.358024,0.463937,613.824088,558.350425,0.604916,484.317240,473.526199,0.019916,137.515448,328.203301,0.731913,98.758776,550.836407,0.411017,167.992622,7.365005,0.826986,416.457915,342.812665,0.579490,681.796517,346.260778,0.198023,238.612703,188.152490,0.525686,417.741378,449.483134,0.006325,155.012159,297.512637,0.202548,334.452907,629.380011,0.766053,257.484147,318.555538,0.479400,583.527611,532.150555,0.113968,24.051190,368.573382,0.033340,525.088311,375.810797,0.469999,234.610882,455.620432,0.866872,601.751240,98.033303,0.602706,282.389056,277.627628,0.207408,571.475701,481.658936,0.877427,144.037458,187.587440,0.662655,147.078153,27.192204,0.121862,17.089609,330.605691,0.043729,319.325957,580.867840,0.999718,356.198545,636.204024,0.037316,664.376888,545.601115,0.905294,586.750814,276.440310,0.527515,607.763029,141.564992,0.145293,587.398537,519.721269,0.832848,283.715969,162.340322,0.437847,581.982406,208.606759,0.204317,81.171501,149.863902,0.301570,589.246709,472.873482,0.706438,521.482319,175.266224,0.168860
201,8.040000,136.282353,137.276839,0.046504,468.086163,515.104356,0.692610,399.731021,664.520249,0.753848,102.226552,719.756292,0.810425,489.493175,516.287626,0.122706,379.238440,534.330531,0.690518,122.794341,679.773268,0.487434,570.006743,660.245887,0.305368,179.063889,89.103615,0.073899,659.296486,59.932570,0.856453,546.360655,681.042672,0.016045,501.269764,616.621445,0.560188,511.407396,577.552811,0.368162,711.081173,659.991425,0.282094,320.082118,104.036745,0.308665,145.248444,564.679434,0.803291,71.704971,224.483429,0.954079,696.770487,405.083097,0.900025,121.881703,680.398259,0.140953,488.378571,319.964033,0.799847,143.189178,447.421874,0.422750,307.252348,390.744762,0.299328,657.159588,713.647992,0.604755,421.413186,645.656890,0.390979,208.563304,111.231768,0.719742,595.236572,423.864516,0.246049,226.789153,658.514044,0.290780,400.967553,688.190868,0.896538,295.525380,250.977768,0.467664,36.508188,281.164451,0.677020,264.428854,625.807389,0.060152,479.045862,266.757197,0.807126,114.702895,82.834748,0.815749,191.925638,233.548016,0.819992,638.925925,191.301131,0.334538,55.185573,227.962373,0.271511,105.920550,283.041335,0.252598,415.164206,619.921836,0.407833,239.539776,301.656660,0.067263,541.281200,109.501455,0.303799,273.987393,570.491238,0.931453,71.714672,620.821921,0.757179,188.583626,381.707365,0.872640,697.223200,510.854694,0.496729,685.425807,68.765493,0.518110,687.319410,357.746577,0.100927,216.700239,259.069329,0.124339,51.669187,623.003910,0.941130,168.886674,373.341406,0.179003,266.705211,12.275773,0.749075,471.954986,252.843433,0.792921,225.937313,380.265294,0.074481,172.940934,381.175134,0.355200,179.130862,477.457619,0.570825,536.308246,622.074990,0.864254,348.499729,571.014176,0.311721
202,8.080000,62.318459,216.643118,0.858647,663.813798,209.438101,0.055463,237.055745,553.546986,0.181473,489.627557,242.569970,0.421318,404.403342,43.580581,0.815591,472.491503,118.984897,0.017137,571.629527,361.172472,0.040061,116.548202,438.907835,0.425010,620.411124,685.586251,0.288267,7.768020,355.720500,0.068249,191.394716,571.301599,0.729849,518.864955,19.379852,0.459656,127.021071,632.062911,0.798440,57.674220,498.783071,0.573244,191.911171,579.124024,0.954439,31.442540,344.410311,0.411580,693.461878,385.441076,0.419884,44.816329,204.827358,0.067609,434.440070,538.709814,0.572331,661.055133,426.542873,0.427878,208.410662,236.933351,0.234939,549.140700,128.046719,0.172374,58.552720,227.567694,0.350791,418.744341,536.322086,0.574211,413.901854,644.913180,0.367253,678.003496,119.290328,0.039661,485.933815,108.285797,0.697954,410.560020,155.217350,0.392465,364.641051,291.763081,0.939195,633.261230,489.662352,0.275839,5.647572,704.799113,0.984056,236.456142,634.886471,0.544340,590.983971,676.440657,0.324849,580.700915,517.055651,0.658360,115.820015,713.269569,0.318699,614.814511,412.021635,0.167937,290.758878,21.268422,0.858513,85.171238,5.195384,0.772188,188.121194,403.972454,0.141014,690.863406,308.450877,0.355488,341.777085,365.473066,0.844712,559.252674,666.288033,0.368411,633.993924,537.144392,0.559799,506.506427,294.159471,0.887673,128.478730,432.019665,0.831949,418.324665,199.111140,0.850891,337.422378,66.596391,0.594621,354.709271,501.402515,0.033554,559.362080,390.288765,0.203692,11.015891,694.493986,0.608977,43.481350,225.094577,0.908235,375.490298,242.986821,0.080221,167.680796,411.141614,0.265670,656.750798,331.614977,0.654443,302.375985,366.964638,0.474373,531.671736,328.521912,0.187509
203,8.120000,441.617430,608.663641,0.927650,476.017200,222.115867,0.626582,151.056308,349.697502,0.401521,438.085238,196.678479,0.506750,476.061270,420.518670,0.720090,673.600218,164.310398,0.100486,132.469313,571.272333,0.367886,223.525360,604.767267,0.640241,386.049741,308.806547,0.469318,479.336378,276.545532,0.602145,614.528373,649.020520,0.201599,106.369681,411.825027,0.084474,93.018392,338.766575,0.160719,213.798563,320.489134,0.493815,349.174895,133.998709,0.598638,524.519422,459.089995,0.321507,671.367340,491.773273,0.655906,229.136820,49.586448,0.061872,710.741639,678.164101,0.330621,276.273705,665.019624,0.332208,382.270998,204.867469,0.380685,407.967951,25.950498,0.167320,656.518231,57.397700,0.654159,207.805327,77.057287,0.196789,248.307723,639.708456,0.472527,189.812343,551.598398,0.453063,543.255153,49.105153,0.630938,289.385652,465.280606,0.514416,425.643292,538.716186,0.638298,451.752678,102.385202,0.960313,368.736378,219.324528,0.350093,105.096809,348.069871,0.932807,584.893806,584.824381,0.653936,664.589676,56.350803,0.881077,40.242394,620.984467,0.492196,405.748020,718.231444,0.911556,143.844041,424.268339,0.613288,280.939686,183.856061,0.899477,345.578966,41.515685,0.830998,347.261073,605.440886,0.177931,313.047586,300.834402,0.135918,438.356372,468.244915,0.976050,542.065992,706.913543,0.417791,472.986612,558.517668,0.025963,470.372970,349.778738,0.281010,209.654745,290.197866,0.976856,144.258250,131.948223,0.466216,468.506590,195.541352,0.731744,3.645925,631.461382,0.078211,575.075512,282.002340,0.296125,15.347154,531.775243,0.886459,165.259232,559.868918,0.022843,345.963108,292.006024,0.414254,431.008077,519.055457,0.031349,352.091384,414.113829,0.938183,619.266267,617.679235,0.146502
204,8.160000,425.263035,337.323055,0.206938,404.869999,39.933685,0.855007,210.053385,572.043611,0.729466,612.162077,143.255155,0.027307,134.714118,20.778526,0.382342,581.897573,516.302412,0.616652,124.420741,593.964181,0.481523,512.681593,692.835964,0.599043,191.121670,188.708319,0.791266,427.918218,317.440798,0.665371,623.912608,627.671902,0.218203,639.210587,39.904887,0.821514,622.529578,47.952456,0.693679,493.062724,413.608560,0.236730,623.959106,186.961485,0.424804,712.842069,10.249246,0.175488,561.033720,175.805857,0.385352,20.563480,377.718627,0.981044,710.434113,543.788111,0.757702,491.577835,97.079127,0.483918,403.294025,421.334067,0.428710,566.255731,241.501013,0.843199,6.598298,324.547187,0.179697,159.260655,352.345307,0.769768,0.985585,490.552995,0.329454,37.466608,202.961353,0.151223,417.346012,116.320715,0.437939,528.396139,554.549537,0.829376,699.861960,681.898685,0.951758,677.313814,347.546314,0.994240,454.121382,455.578007,0.442102,108.738724,311.526923,0.921403,343.513258,674.651214,0.527618,365.354962,595.362666,0.459917,410.770472,7.353924,0.625334,576.871029,30.695047,0.438175,379.454027,296.156989,0.576507,418.279066,429.126713,0.154512,547.311149,291.042932,0.929512,545.465998,102.640783,0.529264,5.945890,663.829998,0.591556,458.997860,138.137212,0.309208,387.848512,219.460283,0.397661,717.532237,4.288350,0.635842,563.503847,527.296003,0.022739,413.552891,29.875075,0.561662,598.409143,341.480899,0.041284,483.162584,346.726740,0.934069,341.535651,298.079474,0.409635,430.290097,439.133044,0.514084,712.346487,442.237430,0.661510,422.066348,297.104881,0.337729,634.944018,236.713318,0.399082,49.076832,546.150156,0.219514,473.160335,680.490689,0.692687,331.319307,189.905279,0.515354
205,8.200000,365.896749,431.634162,0.569718,239.601719,436.396900,0.627851,292.239083,661.578168,0.076522,169.182110,176.508982,0.569452,610.962080,268.059978,0.164619,701.531038,7.104793,0.957612,550.436698,526.516695,0.004353,462.069461,265.795777,0.156024,383.925220,410.079591,0.472395,291.269159,424.609361,0.030831,308.537269,42.572777,0.805671,116.451763,581.860543,0.027650,560.400462,690.030327,0.256502,251.737362,435.521870,0.786689,215.353711,655.531104,0.227534,26.186556,680.815065,0.073433,23.570723,213.922973,0.525941,239.372287,287.062506,0.013122,605.724713,533.530714,0.216608,464.858597,339.505120,0.972651,92.323338,176.991503,0.766241,563.481541,465.189351,0.229112,382.774637,64.714295,0.801512,693.270763,75.373850,0.719566,62.943621,590.597444,0.895347,9.714317,319.340901,0.135453,576.472565,509.309378,0.874032,584.911319,397.295980,0.099857,597.200381,349.754964,0.464995,319.592845,468.696563,0.195998,514.899990,283.591040,0.667793,666.529623,462.984739,0.207370,548.531453,542.847402,0.100606,152.707005,55.833186,0.085844,457.559687,679.261935,0.560477,210.543191,162.900387,0.193899,141.294402,6.140563,0.056715,84.091384,314.379027,0.586416,418.633082,253.633879,0.245104,101.763004,687.865647,0.861059,355.365569,216.154861,0.020490,344.592194,560.638743,0.645785,316.854322,353.312204,0.673791,222.272816,173.693418,0.766086,644.008179,113.680152,0.889453,515.044921,697.491621,0.468316,172.202443,258.072084,0.725675,495.163196,223.869644,0.115494,486.793464,587.165422,0.888657,334.203519,614.214996,0.516956,195.996478,401.548980,0.145782,492.962748,605.816061,0.103423,348.638392,663.132150,0.236811,24.022360,447.292548,0.082078,2.297237,489.217156,0.076734,463.029167,501.177876,0.473378
